Country or Area,Country or Area Code,Age Group,Indicator,Date - Year,Value - Total fertility (TFR),Series,DataType,Data Source Type,Survey Programme,Data Source Inventory ID,Data Source Name,Data Source Name (short),Data Source Start Year,Data Source End Year,Reference,Reference Year
Serbia,688,[Total],TFR,1968.5,2.39272,"Estimates,Fertility data (Adjusted),HFC-ODE,2212-126-40724",Fertility data (adjusted),Estimate,Estimate,2212,All sources of estimates,Estimates,1968,1968,European Demographic Observatory (ODE). Data collection submitted to the HFC by Jean-Paul Sardon,2011
Serbia,688,[Total],TFR,1969.5,2.40338,"Estimates,Fertility data (Adjusted),HFC-ODE,2212-126-40724",Fertility data (adjusted),Estimate,Estimate,2212,All sources of estimates,Estimates,1969,1969,European Demographic Observatory (ODE). Data collection submitted to the HFC by Jean-Paul Sardon,2011
Serbia,688,[Total],TFR,1970.5,2.28174,"Estimates,Fertility data (Adjusted),HFC-ODE,2212-126-40724",Fertility data (adjusted),Estimate,Estimate,2212,All sources of estimates,Estimates,1970,1970,European Demographic Observatory (ODE). Data collection submitted to the HFC by Jean-Paul Sardon,2011
Serbia,688,[Total],TFR,1971.5,2.2885,"Register,Direct,STATISTICAL YEARBOOK OF SERBIA ,526-16-39367",Direct,Register,VR,526,Vital Registration,Register,1971,1971,STATISTICAL YEARBOOK OF SERBIA,2007
Serbia,688,[Total],TFR,1971.5,2.30624,"Estimates,Fertility data (Adjusted),HFC-ODE,2212-126-40724",Fertility data (adjusted),Estimate,Estimate,2212,All sources of estimates,Estimates,1971,1971,European Demographic Observatory (ODE). Data collection submitted to the HFC by Jean-Paul Sardon,2011
Serbia,688,[Total],TFR,1972.5,2.31675,"Estimates,Fertility data (Adjusted),HFC-ODE,2212-126-40724",Fertility data (adjusted),Estimate,Estimate,2212,All sources of estimates,Estimates,1972,1972,European Demographic Observatory (ODE). Data collection submitted to the HFC by Jean-Paul Sardon,2011
Serbia,688,[Total],TFR,1973.5,2.29912,"Estimates,Fertility data (Adjusted),HFC-ODE,2212-126-40724",Fertility data (adjusted),Estimate,Estimate,2212,All sources of estimates,Estimates,1973,1973,European Demographic Observatory (ODE). Data collection submitted to the HFC by Jean-Paul Sardon,2011
Serbia,688,[Total],TFR,1974.5,2.33353,"Estimates,Fertility data (Adjusted),HFC-ODE,2212-126-40724",Fertility data (adjusted),Estimate,Estimate,2212,All sources of estimates,Estimates,1974,1974,European Demographic Observatory (ODE). Data collection submitted to the HFC by Jean-Paul Sardon,2011
Serbia,688,[Total],TFR,1975.5,2.3344,"Estimates,Fertility data (Adjusted),HFC-ODE,2212-126-40724",Fertility data (adjusted),Estimate,Estimate,2212,All sources of estimates,Estimates,1975,1975,European Demographic Observatory (ODE). Data collection submitted to the HFC by Jean-Paul Sardon,2011
Serbia,688,[Total],TFR,1976.5,2.36618,"Estimates,Fertility data (Adjusted),HFC-ODE,2212-126-40724",Fertility data (adjusted),Estimate,Estimate,2212,All sources of estimates,Estimates,1976,1976,European Demographic Observatory (ODE). Data collection submitted to the HFC by Jean-Paul Sardon,2011
Serbia,688,[Total],TFR,1977.5,2.2991,"Estimates,Fertility data (Adjusted),HFC-ODE,2212-126-40724",Fertility data (adjusted),Estimate,Estimate,2212,All sources of estimates,Estimates,1977,1977,European Demographic Observatory (ODE). Data collection submitted to the HFC by Jean-Paul Sardon,2011
Serbia,688,[Total],TFR,1978.5,2.2696,"Estimates,Fertility data (Adjusted),HFC-ODE,2212-126-40724",Fertility data (adjusted),Estimate,Estimate,2212,All sources of estimates,Estimates,1978,1978,European Demographic Observatory (ODE). Data collection submitted to the HFC by Jean-Paul Sardon,2011
Serbia,688,[Total],TFR,1979.5,2.2417,"Estimates,Fertility data (Adjusted),HFC-ODE,2212-126-40724",Fertility data (adjusted),Estimate,Estimate,2212,All sources of estimates,Estimates,1979,1979,European Demographic Observatory (ODE). Data collection submitted to the HFC by Jean-Paul Sardon,2011
Serbia,688,[Total],TFR,1980.5,2.30252,"Estimates,Fertility data (Adjusted),HFC-ODE,2212-126-40724",Fertility data (adjusted),Estimate,Estimate,2212,All sources of estimates,Estimates,1980,1980,European Demographic Observatory (ODE). Data collection submitted to the HFC by Jean-Paul Sardon,2011
Serbia,688,[Total],TFR,1981.5,2.14,"Register,Direct,STATISTICAL YEARBOOK OF SERBIA ,526-16-39367",Direct,Register,VR,526,Vital Registration,Register,1981,1981,STATISTICAL YEARBOOK OF SERBIA,2007
Serbia,688,[Total],TFR,1981.5,2.14232,"Estimates,Fertility data (Adjusted),HFC-ODE,2212-126-40724",Fertility data (adjusted),Estimate,Estimate,2212,All sources of estimates,Estimates,1981,1981,European Demographic Observatory (ODE). Data collection submitted to the HFC by Jean-Paul Sardon,2011
Serbia,688,[Total],TFR,1982.5,2.25816,"Estimates,Fertility data (Adjusted),HFC-ODE,2212-126-40724",Fertility data (adjusted),Estimate,Estimate,2212,All sources of estimates,Estimates,1982,1982,European Demographic Observatory (ODE). Data collection submitted to the HFC by Jean-Paul Sardon,2011
Serbia,688,[Total],TFR,1983.5,2.2375,"Estimates,Fertility data (Adjusted),HFC-ODE,2212-126-40724",Fertility data (adjusted),Estimate,Estimate,2212,All sources of estimates,Estimates,1983,1983,European Demographic Observatory (ODE). Data collection submitted to the HFC by Jean-Paul Sardon,2011
Serbia,688,[Total],TFR,1984.5,2.31211,"Estimates,Fertility data (Adjusted),HFC-ODE,2212-126-40724",Fertility data (adjusted),Estimate,Estimate,2212,All sources of estimates,Estimates,1984,1984,European Demographic Observatory (ODE). Data collection submitted to the HFC by Jean-Paul Sardon,2011
Serbia,688,[Total],TFR,1985.5,2.2283,"Estimates,Fertility data (Adjusted),HFC-ODE,2212-126-40724",Fertility data (adjusted),Estimate,Estimate,2212,All sources of estimates,Estimates,1985,1985,European Demographic Observatory (ODE). Data collection submitted to the HFC by Jean-Paul Sardon,2011
Serbia,688,[Total],TFR,1986.5,2.20845,"Estimates,Fertility data (Adjusted),HFC-ODE,2212-126-40724",Fertility data (adjusted),Estimate,Estimate,2212,All sources of estimates,Estimates,1986,1986,European Demographic Observatory (ODE). Data collection submitted to the HFC by Jean-Paul Sardon,2011
Serbia,688,[Total],TFR,1987.5,2.22206,"Estimates,Fertility data (Adjusted),HFC-ODE,2212-126-40724",Fertility data (adjusted),Estimate,Estimate,2212,All sources of estimates,Estimates,1987,1987,European Demographic Observatory (ODE). Data collection submitted to the HFC by Jean-Paul Sardon,2011
Serbia,688,[Total],TFR,1988.5,2.21663,"Estimates,Fertility data (Adjusted),HFC-ODE,2212-126-40724",Fertility data (adjusted),Estimate,Estimate,2212,All sources of estimates,Estimates,1988,1988,European Demographic Observatory (ODE). Data collection submitted to the HFC by Jean-Paul Sardon,2011
Serbia,688,[Total],TFR,1989.5,2.09139,"Estimates,Fertility data (Adjusted),HFC-ODE,2212-126-40724",Fertility data (adjusted),Estimate,Estimate,2212,All sources of estimates,Estimates,1989,1989,European Demographic Observatory (ODE). Data collection submitted to the HFC by Jean-Paul Sardon,2011
Serbia,688,[Total],TFR,1990.5,2.11481,"Estimates,Fertility data (Adjusted),HFC-ODE,2212-126-40724",Fertility data (adjusted),Estimate,Estimate,2212,All sources of estimates,Estimates,1990,1990,European Demographic Observatory (ODE). Data collection submitted to the HFC by Jean-Paul Sardon,2011
Serbia,688,[Total],TFR,1991.5,2.075,"Register,Direct,STATISTICAL YEARBOOK OF SERBIA ,526-16-39367",Direct,Register,VR,526,Vital Registration,Register,1991,1991,STATISTICAL YEARBOOK OF SERBIA,2007
Serbia,688,[Total],TFR,1991.5,2.08153,"Estimates,Fertility data (Adjusted),HFC-ODE,2212-126-40724",Fertility data (adjusted),Estimate,Estimate,2212,All sources of estimates,Estimates,1991,1991,European Demographic Observatory (ODE). Data collection submitted to the HFC by Jean-Paul Sardon,2011
Serbia,688,[Total],TFR,1992.5,1.9116,"Estimates,Fertility data (Adjusted),HFC-ODE,2212-126-40724",Fertility data (adjusted),Estimate,Estimate,2212,All sources of estimates,Estimates,1992,1992,European Demographic Observatory (ODE). Data collection submitted to the HFC by Jean-Paul Sardon,2011
Serbia,688,[Total],TFR,1993.5,1.91661,"Estimates,Fertility data (Adjusted),HFC-ODE,2212-126-40724",Fertility data (adjusted),Estimate,Estimate,2212,All sources of estimates,Estimates,1993,1993,European Demographic Observatory (ODE). Data collection submitted to the HFC by Jean-Paul Sardon,2011
Serbia,688,[Total],TFR,1994.5,1.86082,"Estimates,Fertility data (Adjusted),HFC-ODE,2212-126-40724",Fertility data (adjusted),Estimate,Estimate,2212,All sources of estimates,Estimates,1994,1994,European Demographic Observatory (ODE). Data collection submitted to the HFC by Jean-Paul Sardon,2011
Serbia,688,[Total],TFR,1995.5,1.88633,"Estimates,Fertility data (Adjusted),HFC-ODE,2212-126-40724",Fertility data (adjusted),Estimate,Estimate,2212,All sources of estimates,Estimates,1995,1995,European Demographic Observatory (ODE). Data collection submitted to the HFC by Jean-Paul Sardon,2011
Serbia,688,[Total],TFR,1996.5,1.84182,"Estimates,Fertility data (Adjusted),HFC-ODE,2212-126-40724",Fertility data (adjusted),Estimate,Estimate,2212,All sources of estimates,Estimates,1996,1996,European Demographic Observatory (ODE). Data collection submitted to the HFC by Jean-Paul Sardon,2011
Serbia,688,[Total],TFR,1997.5,1.8345,"Register,Direct,STATISTICAL YEARBOOK OF SERBIA ,526-16-39367",Direct,Register,VR,526,Vital Registration,Register,1997,1997,STATISTICAL YEARBOOK OF SERBIA,2007
Serbia,688,[Total],TFR,1997.5,1.74766,"Estimates,Fertility data (Adjusted),HFC-ODE,2212-126-40724",Fertility data (adjusted),Estimate,Estimate,2212,All sources of estimates,Estimates,1997,1997,European Demographic Observatory (ODE). Data collection submitted to the HFC by Jean-Paul Sardon,2011
Serbia,688,[Total],TFR,1998.5,1.27111,"Estimates,Fertility data (Adjusted),HFC-ODE,2212-126-40724",Fertility data (adjusted),Estimate,Estimate,2212,All sources of estimates,Estimates,1998,1998,European Demographic Observatory (ODE). Data collection submitted to the HFC by Jean-Paul Sardon,2011
Serbia,688,[Total],TFR,1999.5,1.45718,"Estimates,Fertility data (Adjusted),HFC-ODE,2212-126-40724",Fertility data (adjusted),Estimate,Estimate,2212,All sources of estimates,Estimates,1999,1999,European Demographic Observatory (ODE). Data collection submitted to the HFC by Jean-Paul Sardon,2011
Serbia,688,[Total],TFR,2000.5,1.4781,Eurostat.20190531,Official estimates,Estimate,Estimate,2212,All sources of estimates,Estimates,2000,2000,"Eurostat Statistics, Total Fertility Rates",2019
Serbia,688,[Total],TFR,2001.5,1.57635,Eurostat.20190531,Official estimates,Estimate,Estimate,2212,All sources of estimates,Estimates,2001,2001,"Eurostat Statistics, Total Fertility Rates",2019
Serbia,688,[Total],TFR,2002.5,1.56855,Eurostat.20190531,Official estimates,Estimate,Estimate,2212,All sources of estimates,Estimates,2002,2002,"Eurostat Statistics, Total Fertility Rates",2019
Serbia,688,[Total],TFR,2002.5,1.5515,"Register,Direct,STATISTICAL YEARBOOK OF SERBIA ,526-16-39367",Direct,Register,VR,526,Vital Registration,Register,2002,2002,STATISTICAL YEARBOOK OF SERBIA,2007
Serbia,688,[Total],TFR,2003.5,1.58875,Eurostat.20190531,Official estimates,Estimate,Estimate,2212,All sources of estimates,Estimates,2003,2003,"Eurostat Statistics, Total Fertility Rates",2019
Serbia,688,[Total],TFR,2004.5,1.57105,Eurostat.20190531,Official estimates,Estimate,Estimate,2212,All sources of estimates,Estimates,2004,2004,"Eurostat Statistics, Total Fertility Rates",2019
Serbia,688,[Total],TFR,2004.5,1.571,"Register,Direct,STATISTICAL YEARBOOK OF SERBIA ,526-16-39366",Direct,Register,VR,526,Vital Registration,Register,2004,2004,STATISTICAL YEARBOOK OF SERBIA,2006
Serbia,688,[Total],TFR,2005.5,1.454,"Register,Direct,STATISTICAL YEARBOOK OF SERBIA ,526-16-39367",Direct,Register,VR,526,Vital Registration,Register,2005,2005,STATISTICAL YEARBOOK OF SERBIA,2007
Serbia,688,[Total],TFR,2005.5,1.45095,Eurostat.20190531,Official estimates,Estimate,Estimate,2212,All sources of estimates,Estimates,2005,2005,"Eurostat Statistics, Total Fertility Rates",2019
Serbia,688,[Total],TFR,2006.5,1.4315,"Register,Direct,STATISTICAL YEARBOOK OF SERBIA ,526-16-39375",Direct,Register,VR,526,Vital Registration,Register,2006,2006,STATISTICAL YEARBOOK OF SERBIA,2008
Serbia,688,[Total],TFR,2006.5,1.4314,Eurostat.20190531,Official estimates,Estimate,Estimate,2212,All sources of estimates,Estimates,2006,2006,"Eurostat Statistics, Total Fertility Rates",2019
Serbia,688,[Total],TFR,2007.5,1.37885,Eurostat.20190531,Official estimates,Estimate,Estimate,2212,All sources of estimates,Estimates,2007,2007,"Eurostat Statistics, Total Fertility Rates",2019
Serbia,688,[Total],TFR,2007.5,1.491,"Register,Direct,STATISTICAL YEARBOOK OF SERBIA ,526-16-39376",Direct,Register,VR,526,Vital Registration,Register,2007,2007,STATISTICAL YEARBOOK OF SERBIA,2009
Serbia,688,[Total],TFR,2008.5,1.40595,Eurostat.20190531,Official estimates,Estimate,Estimate,2212,All sources of estimates,Estimates,2008,2008,"Eurostat Statistics, Total Fertility Rates",2019
Serbia,688,[Total],TFR,2009.5,1.43745,Eurostat.20190531,Official estimates,Estimate,Estimate,2212,All sources of estimates,Estimates,2009,2009,"Eurostat Statistics, Total Fertility Rates",2019
Serbia,688,[Total],TFR,2010.417808219,1.7,2010 MICS,Birth histories,Survey,MICS,5024,Serbia 2010 Multiple Indicator Cluster Survey,2010 MICS,2010,2010,"Serbia 2010 Multiple Indicator Cluster Survey, Table RH.1",2011
Serbia,688,[Total],TFR,2010.5,1.40545,Eurostat.20190531,Official estimates,Estimate,Estimate,2212,All sources of estimates,Estimates,2010,2010,"Eurostat Statistics, Total Fertility Rates",2019
Serbia,688,[Total],TFR,2011.5,1.40195,Eurostat.20190531,Official estimates,Estimate,Estimate,2212,All sources of estimates,Estimates,2011,2011,"Eurostat Statistics, Total Fertility Rates",2019
Serbia,688,[Total],TFR,2012.5,1.4515,Eurostat.20190531,Official estimates,Estimate,Estimate,2212,All sources of estimates,Estimates,2012,2012,"Eurostat Statistics, Total Fertility Rates",2019
Serbia,688,[Total],TFR,2013.5,1.42945,Eurostat.20190531,Official estimates,Estimate,Estimate,2212,All sources of estimates,Estimates,2013,2013,"Eurostat Statistics, Total Fertility Rates",2019
Serbia,688,[Total],TFR,2013.710814,1.61,"2014 MICS,Recent births,2014 MICS,5578-62-40624",Recent births,Survey,MICS,5578,Serbia 2014 Multiple Indicator Cluster Survey,2014 MICS,2014,2014,Serbia 2014 Multiple Indicator Cluster Survey,2014
Serbia,688,[Total],TFR,2014.5,1.4655,Eurostat.20190531,Official estimates,Estimate,Estimate,2212,All sources of estimates,Estimates,2014,2014,"Eurostat Statistics, Total Fertility Rates",2019
Serbia,688,[Total],TFR,2015.5,1.4635,Eurostat.20190531,Official estimates,Estimate,Estimate,2212,All sources of estimates,Estimates,2015,2015,"Eurostat Statistics, Total Fertility Rates",2019
Serbia,688,[Total],TFR,2016.5,1.4612,Eurostat.20190531,Official estimates,Estimate,Estimate,2212,All sources of estimates,Estimates,2016,2016,"Eurostat Statistics, Total Fertility Rates",2019
Serbia,688,[Total],TFR,2017.5,1.4847,Eurostat.20190531,Official estimates,Estimate,Estimate,2212,All sources of estimates,Estimates,2017,2017,"Eurostat Statistics, Total Fertility Rates",2019
Seychelles,690,[Total],TFR,1960.5,5.44,"Estimates,Direct,DYB,2213-16-53",Direct,Estimate,Estimate,2213,All sources of estimates,Estimates,1960,1960,Demographic Yearbook,2000
Seychelles,690,[Total],TFR,1971.5,6.1,"Estimates,Direct,DYB,2213-16-53",Direct,Estimate,Estimate,2213,All sources of estimates,Estimates,1971,1971,Demographic Yearbook,2000
Seychelles,690,[Total],TFR,1973.5,5.23,"Estimates,Direct,DYB,2213-16-53",Direct,Estimate,Estimate,2213,All sources of estimates,Estimates,1973,1973,Demographic Yearbook,2000
Seychelles,690,[Total],TFR,1974.5,5.56,"Estimates,Direct,DYB,2213-16-53",Direct,Estimate,Estimate,2213,All sources of estimates,Estimates,1974,1974,Demographic Yearbook,2000
Seychelles,690,[Total],TFR,1976.5,4.51,"Estimates,Direct,DYB,2213-16-53",Direct,Estimate,Estimate,2213,All sources of estimates,Estimates,1976,1976,Demographic Yearbook,2000
Seychelles,690,[Total],TFR,1977.5,3.94,"Estimates,Direct,DYB,2213-16-53",Direct,Estimate,Estimate,2213,All sources of estimates,Estimates,1977,1977,Demographic Yearbook,2000
Seychelles,690,[Total],TFR,1978.5,4.31,"Estimates,Direct,DYB,2213-16-53",Direct,Estimate,Estimate,2213,All sources of estimates,Estimates,1978,1978,Demographic Yearbook,2000
Seychelles,690,[Total],TFR,1979.5,4.02,"Estimates,Direct,DYB,2213-16-53",Direct,Estimate,Estimate,2213,All sources of estimates,Estimates,1979,1979,Demographic Yearbook,2000
Seychelles,690,[Total],TFR,1980.5,4.16,"Estimates,Direct,DYB,2213-16-53",Direct,Estimate,Estimate,2213,All sources of estimates,Estimates,1980,1980,Demographic Yearbook,2000
Seychelles,690,[Total],TFR,1983.5,3.48,"Estimates,Direct,DYB,2213-16-53",Direct,Estimate,Estimate,2213,All sources of estimates,Estimates,1983,1983,Demographic Yearbook,2000
Seychelles,690,[Total],TFR,1984.5,3.48,"Estimates,Direct,DYB,2213-16-53",Direct,Estimate,Estimate,2213,All sources of estimates,Estimates,1984,1984,Demographic Yearbook,2000
Seychelles,690,[Total],TFR,1985.5,3.27,"Estimates,Direct,DYB,2213-16-53",Direct,Estimate,Estimate,2213,All sources of estimates,Estimates,1985,1985,Demographic Yearbook,2000
Seychelles,690,[Total],TFR,1986.5,3.25,"Estimates,Direct,DYB,2213-16-53",Direct,Estimate,Estimate,2213,All sources of estimates,Estimates,1986,1986,Demographic Yearbook,2000
Seychelles,690,[Total],TFR,1987.5,3.09,"Estimates,Direct,DYB,2213-16-53",Direct,Estimate,Estimate,2213,All sources of estimates,Estimates,1987,1987,Demographic Yearbook,2000
Seychelles,690,[Total],TFR,1988.5,2.91,"Estimates,Direct,DYB,2213-16-53",Direct,Estimate,Estimate,2213,All sources of estimates,Estimates,1988,1988,Demographic Yearbook,2000
Seychelles,690,[Total],TFR,1989.5,2.8,"Estimates,Direct,DYB,2213-16-53",Direct,Estimate,Estimate,2213,All sources of estimates,Estimates,1989,1989,Demographic Yearbook,2000
Seychelles,690,[Total],TFR,1990.5,2.6,"Register,Direct,AGE SPECIFIC FERTILITY RATES 1990-2006,527-16-39253",Direct,Register,VR,527,Vital Registration,Register,1990,1990,AGE SPECIFIC FERTILITY RATES 1990-2006,2006
Seychelles,690,[Total],TFR,1991.5,2.705,"Register,Direct,AGE SPECIFIC FERTILITY RATES 1990-2006,527-16-39253",Direct,Register,VR,527,Vital Registration,Register,1991,1991,AGE SPECIFIC FERTILITY RATES 1990-2006,2006
Seychelles,690,[Total],TFR,1992.5,2.515,"Register,Direct,AGE SPECIFIC FERTILITY RATES 1990-2006,527-16-39253",Direct,Register,VR,527,Vital Registration,Register,1992,1992,AGE SPECIFIC FERTILITY RATES 1990-2006,2006
Seychelles,690,[Total],TFR,1993.5,2.585,"Register,Direct,AGE SPECIFIC FERTILITY RATES 1990-2006,527-16-39253",Direct,Register,VR,527,Vital Registration,Register,1993,1993,AGE SPECIFIC FERTILITY RATES 1990-2006,2006
Seychelles,690,[Total],TFR,1993.5,2.59,"Estimates,Direct,DYB,2213-16-53",Direct,Estimate,Estimate,2213,All sources of estimates,Estimates,1993,1993,Demographic Yearbook,2000
Seychelles,690,[Total],TFR,1994.5,1.935,"Register,Direct,AGE SPECIFIC FERTILITY RATES 1990-2006,527-16-39253",Direct,Register,VR,527,Vital Registration,Register,1994,1994,AGE SPECIFIC FERTILITY RATES 1990-2006,2006
